국가유산종목,문화재명(국문),문화재명(한자),시도명,시군구명,관리자,종목코드,시도코드,관리번호,경도,위도
시도유형문화유산,진관사 소 십육나한상,津寬寺 塑 十六羅漢像,서울,은평구,대한불교조계종 진관사,21,11,0001440000000,126.9365172,37.6497956
시도유형문화유산,목조아미타여래좌상,木造阿彌陀如來坐像,부산,금정구,부산대학교박물관,21,21,0001440000000,0,0
시도유형문화유산,이호민영정외일괄유물,李好閔影幀外一括遺物,경기,양평군,이＊＊＊,21,31,0001440000000,0,0
시도유형문화유산,태백장명사목불좌상,太白長明寺木佛坐像,강원,태백시,장명사 주지,21,32,0001440000000,128.9984384,37.1109151
시도유형문화유산,충주 오갑사지 석조여래좌상,忠州 烏岬寺址 石造如來坐像,충북,충주시,충주시,21,33,0001440000000,127.712726957545,37.1510360864604
시도유형문화유산,김복규.김기종효자정려비및정판,金福奎.金箕鍾孝子旌閭碑및旌板,전북,임실군,김해김씨호은공파,21,35,0001440000000,127.263441872131,35.5948095167204
시도유형문화유산,담양 분향리 석불입상,潭陽分香里石佛立像,전남광주,담양군,한＊＊＊,21,36,0001440000000,126.989054864975,35.2047762419078
시도유형문화유산,영천조양각,永川朝陽閣,경북,영천시,영천시,21,37,0001440000000,128.932958657557,35.9670810960103
시도유형문화유산,진관사 영산회상도,津寬寺 靈山會上圖,서울,은평구,대＊＊＊,21,11,0001450000000,126.9365172,37.6497956
시도유형문화유산,삼광사 석조여래좌상,三光寺 石造如來坐像,부산,부산진구,삼광사,21,21,0001450000000,0,0
시도유형문화유산,여주 경수연도,驪州 慶壽宴圖,경기,여주시,이＊＊＊,21,31,0001450000000,127.7371884,37.2861527
시도유형문화유산,원주구룡사보광루,原州龜龍寺普光樓,강원,원주시,구룡사,21,32,0001450000000,128.049877288498,37.3993302834236
시도유형문화유산,청주 신전동 고가,淸州 薪田洞 古家,충북,청주시,김＊＊＊,21,33,0001450000000,127.401952239843,36.6089404253147
시도유형문화유산,보덕사극락전,報德寺極樂殿,충남,예산군,대한불교조계종보덕사,21,34,0001450000000,126.635591558737,36.7190951978204
시도유형문화유산,임실이도리미륵불상,任實二道里彌勒佛像,전북,임실군,운수사,21,35,0001450000000,127.28558571776,35.6178614394695
시도유형문화유산,신길원현감충렬비,申吉元縣監忠烈碑,경북,문경시,문경시,21,37,0001450000000,128.076368063242,36.762330977744
시도유형문화유산,진관사 십육나한도,津寬寺 十六羅漢圖,서울,은평구,대＊＊＊,21,11,0001460000000,126.9365172,37.6497956
시도유형문화유산,심연원신도비,沈連源神道碑,경기,김포시,청송심씨대종회,21,31,0001460000000,126.583531510571,37.6936890554463
시도유형문화유산,강릉청학사소장석조관음보살상및복장유물,江陵 靑鶴寺 所藏 石造觀音菩薩像 및 腹藏遺物,강원,강릉시,청학사,21,32,0001460000000,128.8720036,37.6934685
시도유형문화유산,영동 묵정리 고가,永同 墨井里 古家,충북,영동군,성＊＊＊,21,33,0001460000000,127.699171809476,36.1285188420314
시도유형문화유산,서산김두징묘비,瑞山金斗徵墓碑,충남,서산시,경주김씨종중,21,34,0001460000000,126.406505580804,36.7455083732214
시도유형문화유산,원동향약,源洞鄕約,전북,남원시,남＊＊＊,21,35,0001460000000,127.4450069,35.3897425
시도유형문화유산,곤재우득록목판,困齋愚得錄木版,전남광주,함평군,고성정씨종중,21,36,0001460000000,126.5141439,35.0004981
시도유형문화유산,진관사 칠성도,津寬寺 七星圖,서울,은평구,대＊＊＊,21,11,0001470000000,126.9365172,37.6497956
시도유형문화유산,해동용궁사 금강반야바라밀경론,海東龍宮寺 金剛般若波羅密經論,부산,기장군,대＊＊＊,21,21,0001470000000,0,0
시도유형문화유산,심강신도비,沈鋼神道碑,경기,김포시,청송심씨대종회,21,31,0001470000000,126.582690545807,37.6939666101128
시도유형문화유산,삼척천은사목조아미타삼존불좌상,三陟 天恩寺 木造阿彌陀三尊佛坐像,강원,삼척시,천은사,21,32,0001470000000,129.0575097,37.4431356
시도유형문화유산,영동 가곡리 고가,永同 柯谷里 古家,충북,영동군,김＊＊＊,21,33,0001470000000,127.66617259219,36.1199828235885
시도유형문화유산,전운상영정,田雲祥影幀,충남,홍성군,홍＊＊＊,21,34,0001470000000,126.7012,36.583328
시도유형문화유산,박세중가전고문서,朴世重家傳古文書,전북,남원시,남＊＊＊,21,35,0001470000000,127.2671883,35.4210557
시도유형문화유산,진관사 명호스님 초상,津寬寺 명호僧 肖像,서울,은평구,대＊＊＊,21,11,0001480000000,0,0
시도유형문화유산,해동용궁사 성가니분노금강동자보살성취의궤경,海東龍宮寺 聖迦尼忿怒金剛童子菩薩成就儀軌經,부산,기장군,대＊＊＊,21,21,0001480000000,0,0
시도유형문화유산,정대년신도비,鄭大年神道碑,경기,여주시,동래정씨사암공파종중,21,31,0001480000000,127.637343628303,37.1652773595942
시도유형문화유산,삼척천은사금동약사여래입상,三陟 天恩寺 金銅藥師如來立像,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001480000000,128.5924686,37.7315915
시도유형문화유산,청주 신형호 고가,淸原 申鑅浩 古家,충북,청주시,신＊＊＊,21,33,0001480000000,127.557149968617,36.5586618881912
시도유형문화유산,이용화백세영수첩,李容華百歲榮壽帖,전북,남원시,남＊＊＊,21,35,0001480000000,127.3390777,35.3539146
시도유형문화유산,이만유영정,李萬유影幀,전남광주,담양군,담＊＊＊,21,36,0001480000000,126.9810005,35.3182427
시도유형문화유산,영해난고종가문서,寧海蘭皐宗家文書,경북,영덕군,한국국학진흥원,21,37,0001480000000,129.376225,36.541351
시도유형문화유산,양산 효자리비,孝子里碑,경남,양산시,양산시,21,38,0001480000000,129.0392642,35.3418311
시도유형문화유산,진관사 산신도,津寬寺 山神圖,서울,은평구,대＊＊＊,21,11,0001490000000,126.9365172,37.6497956
시도유형문화유산,해운정사 전법게,,부산,해운대구,해＊＊＊,21,21,0001490000000,0,0
시도유형문화유산,류영수양관연명지도,留營首陽館延命地圖,경기,안양시,윤＊＊＊,21,31,0001490000000,126.9428139,37.4067236
시도유형문화유산,청주 성공회 성당,淸州 聖公會 聖堂,충북,청주시,재단법인대한성공회유지재단,21,33,0001490000000,127.493848078178,36.63849374504
시도유형문화유산,석정이정직유저유묵,石亭李定稷遺著遺墨,전북,김제시,이＊＊＊,21,35,0001490000000,126.928155,35.8435692
시도유형문화유산,영암월곡리마애여래좌상,靈岩月谷里磨崖如來坐像,전남광주,영암군,영암군,21,36,0001490000000,126.674638047196,34.7706589603483
시도유형문화유산,오미동도림강당,五美洞道林講堂,경북,안동시,김＊＊＊,21,37,0001490000000,128.514836932868,36.600550592567
시도유형문화유산,안건․안시명 무과 홍패,武科敎旨,경남,양산시,양산시,21,38,0001490000000,0,0
시도유형문화유산,강릉관음사소장목조관음보살좌상,江陵 觀音寺 所藏 木造觀音菩薩坐像,강원,강릉시,관음사,21,51,0001490000000,128.8970628,37.7538158
시도유형문화유산,녹훈도감 선사어선 연회도,錄勳都監 宣賜御膳 宴會圖,서울,종로구,주＊＊＊,21,11,0001500000000,126.9729545,37.5705985
시도유형문화유산,보림사 목조여래좌상,寶林寺 木造如來坐像林,부산,기장군,대＊＊＊,21,21,0001500000000,0,0
시도유형문화유산,건륭59년5월3일군호재가문서,乾隆59年5月3日軍號裁可文書,경기,안양시,윤＊＊＊,21,31,0001500000000,127.037723329,37.2916956016
시도유형문화유산,청주 순치명 석조여래입상,淸州 順治銘 石造如來立像,충북,청주시,청주시,21,33,0001500000000,127.521656764808,36.6325315824363
시도유형문화유산,용서·봉계·성재공문집판각,龍西·鳳溪·省齋公文集板刻,충남,논산시,파＊＊＊,21,34,0001500000000,0,0
시도유형문화유산,상이암부도,上耳庵浮屠,전북,임실군,상이암,21,35,0001500000000,127.425702329878,35.635770436758
시도유형문화유산,도갑사석조,道岬寺石槽,전남광주,영암군,도갑사,21,36,0001500000000,126.662850957068,34.7527059595513
시도유형문화유산,의성향교,義城鄕校,경북,의성군,의성향교,21,37,0001500000000,128.701533332484,36.3487966184517
시도유형문화유산,안시명 교첩,武官高身敎旨,경남,양산시,양산시,21,38,0001500000000,0,0
시도유형문화유산,강릉관음사소장동종,江陵 觀音寺 所藏 銅鍾,강원,강릉시,관음사,21,51,0001500000000,128.8970628,37.7538158
시도유형문화유산,철불좌상,鐵佛坐像,서울,종로구,이＊＊＊,21,11,0001510000000,127.0307093,37.6855264
시도유형문화유산,자비암 육경합부,慈悲庵 六經合部,부산,동래구,자＊＊＊,21,21,0001510000000,0,0
시도유형문화유산,봉녕사 석조삼존불,奉寧寺 石造三尊佛,경기,수원시,봉녕사,21,31,0001510000000,127.037723580001,37.2916951450685
시도유형문화유산,원주고판화박물관소장안심사판제진언집,原州 古版畵博物館 所藏 安心寺版 諸眞言集,강원,원주시,고판화박물관,21,32,0001510000000,128.128754,37.2570053
시도유형문화유산,영동 사로당,永同 四老堂,충북,영동군,충＊＊＊,21,33,0001510000000,127.930399934278,36.2055241487495
시도유형문화유산,수운정,睡雲亭,전북,임실군,경주김씨계림공파,21,35,0001510000000,127.208151951729,35.669048932216
시도유형문화유산,양산토지명기대장,梁山土地名記臺帳,경남,양산시,양산시,21,38,0001510000000,0,0
시도유형문화유산,청화백자산수인물문병,靑華白磁山水人物文甁,서울,종로구,서울역사박물관,21,11,0001520000000,126.9688196,37.5707155
시도유형문화유산,자비암 선림보훈,慈悲庵 禪林寶訓,부산,동래구,자＊＊＊,21,21,0001520000000,0,0
시도유형문화유산,봉녕사 불화(신중탱화.현왕탱화),奉寧寺 佛畵(神衆幀畵.現王幀畵),경기,수원시,봉녕사,21,31,0001520000000,127.0376853,37.2913527
시도유형문화유산,원주고판화박물관소장덕주사판불설아미타경,原州 古版畵博物館 所藏 德周寺版 佛說阿彌陀經,강원,원주시,고판화박물관,21,32,0001520000000,128.128754,37.2570053
시도유형문화유산,영동 흥학당,永同 興學堂,충북,영동군,충＊＊＊,21,33,0001520000000,127.926598177456,36.2059295218643
시도유형문화유산,"종학당(정수루,숙사)","宗學堂(淨水樓,宿舍)",충남,논산시,파평윤씨종중,21,34,0001520000000,127.097161019909,36.2912203542477
시도유형문화유산,남원양씨종중문서,南原楊氏宗中文書,전북,순창군,순＊＊＊,21,35,0001520000000,127.2116548,35.445511
시도유형문화유산,도갑사수미왕사비,道岬寺守眉王師碑,전남광주,영암군,도갑사,21,36,0001520000000,126.663476037573,34.7523801870935
시도유형문화유산,창원 성흥사 대웅전,昌原 聖興寺 大雄殿,경남,창원시,성흥사,21,38,0001520000000,128.779330714793,35.1477895805566
시도유형문화유산,청화백자성새산수문병,靑華白磁城塞山水文甁,서울,종로구,서울역사박물관,21,11,0001530000000,126.9688196,37.5707155
시도유형문화유산,기장 장관청,機張 將官廳,부산,기장군,부산광역시 기장군,21,21,0001530000000,129.212149845806,35.244171030098
시도유형문화유산,한응인영정및재실유물일괄,韓應寅影幀및齋室遺物一括,경기,안산시,청주한씨충정공파종중,21,31,0001530000000,126.9203599,37.2858823
시도유형문화유산,원주고판화박물관소장용천사판불설아미타경,原州 古版畵博物館 所藏 龍泉寺版 佛說阿彌陀經,강원,원주시,고판화박물관,21,32,0001530000000,128.1580041,37.2529865
시도유형문화유산,활재선생문집 목판,活齋先生文集 木板,충북,괴산군,전＊＊＊,21,33,0001530000000,127.8293498,36.8241079
시도유형문화유산,취석정,醉石亭,전북,고창군,고창군,21,35,0001530000000,126.704739373165,35.4167044408018
시도유형문화유산,영광단주리당간지주,靈光丹朱里幢竿支柱,전남광주,영광군,영광군,21,36,0001530000000,126.502227535508,35.2840294869305
시도유형문화유산,적천사목조사천왕의좌상,&#30951;川寺木造四天王椅坐像,경북,청도군,적천사,21,37,0001530000000,128.7378707,35.613079
시도유형문화유산,합포성지,合浦城址,경남,창원시,창원시,21,38,0001530000000,128.583639161032,35.2439520464882
시도유형문화유산,청화백자매화절지문필통,靑華白磁梅花折枝文筆筒,서울,종로구,서울역사박물관,21,11,0001540000000,126.9688196,37.5707155
시도유형문화유산,금동십일면관음보살좌상,金銅十一面觀音菩薩坐像,부산,금정구,부산대학교박물관,21,21,0001540000000,0,0
시도유형문화유산,원주고판화박물관소장안심사판옥추경,原州 古版畵博物館 所藏 安心寺版 玉樞經,강원,원주시,고판화박물관,21,32,0001540000000,128.128754,37.2570053
시도유형문화유산,신후재 초상,申厚載 肖像,충북,음성군,평＊＊＊,21,33,0001540000000,127.6690991,37.1158136
시도유형문화유산,청양영모재,靑陽營慕齋,충남,청양군,함평이씨 종중,21,34,0001540000000,126.779458975734,36.4485314683154
시도유형문화유산,문수사부도,文殊寺浮屠,전북,고창군,문수사,21,35,0001540000000,126.724885008587,35.3792509705969
시도유형문화유산,강진남강사주자갈필목판일괄,康津南康祠朱子葛筆木版一括,전남광주,강진군,남강사,21,36,0001540000000,126.7731196,34.6499106
시도유형문화유산,봉화오전리석조아미타여래좌상,奉化梧田里石造阿彌陀如來坐像,경북,봉화군,,21,37,0001540000000,128.697439776053,36.9971864520251
시도유형문화유산,청주양씨세고목판,淸州楊氏世稿木板,경남,창녕군,창녕박물관,21,38,0001540000000,0,0
시도유형문화유산,청화백자운룡문병,靑華白磁雲龍文甁,서울,종로구,서울역사박물관,21,11,0001550000000,126.9688196,37.5707155
시도유형문화유산,범어사 비로전,梵魚寺 毘盧殿,부산,금정구,대한불교조계종범어사,21,21,0001550000000,0,0
시도유형문화유산,포천석조여래입상,抱川石造如來立像,경기,포천시,포천시,21,31,0001550000000,127.159745320871,37.8901493477762
시도유형문화유산,춘천 장절공 신숭겸 신도비,春川 壯節公 申崇謙 神道碑,강원,춘천시,춘＊＊＊,21,32,0001550000000,127.662480279212,37.9036380311237
시도유형문화유산,신경행 초상,辛景行 肖像,충북,괴산군,영산신씨종중,21,33,0001550000000,127.6525356,36.7562659
시도유형문화유산,돈암서원유경사,遯岩書院惟敬祠,충남,논산시,돈암서원,21,34,0001550000000,127.18023961672,36.2090719546907
시도유형문화유산,선운사사적기,禪雲寺事蹟記,전북,고창군,선운사,21,35,0001550000000,126.5782994,35.4971744
시도유형문화유산,돌산군관청,突山軍官廳,전남광주,여수시,여＊＊＊,21,36,0001550000000,127.722203856608,34.6168775847697
시도유형문화유산,진주 김해김씨비각,金海金氏碑閣,경남,진주시,진주시,21,38,0001550000000,128.075479995322,35.1891149496643
시도유형문화유산,백자대병,白磁大甁,서울,종로구,서울역사박물관,21,11,0001560000000,126.9688196,37.5707155
시도유형문화유산,범어사 미륵전,梵魚寺 彌勒殿,부산,금정구,대한불교조계종범어사,21,21,0001560000000,0,0
시도유형문화유산,파주마애사면석불,坡州磨崖四面石佛,경기,파주시,파주시,21,31,0001560000000,126.808645829596,37.9110510875009
시도유형문화유산,동해 삼화사 소장『덕주사본 천지명양수륙재의찬요』,東海 三和寺 所藏 『德周寺本 天地冥陽水陸齋儀纂要』,강원,동해시,삼화사,21,51,0001560000000,0,0
시도유형문화유산,백자양각시문병,白磁陽刻詩文甁,서울,종로구,서울역사박물관,21,11,0001570000000,126.9688196,37.5707155
시도유형문화유산,금동관음보살좌상,金銅觀音菩薩坐像,부산,남구,시립박물관(부산박물관),21,21,0001570000000,0,0
시도유형문화유산,평창 월정사 중대 사자암 목조비로자나불좌상,平昌 月精寺 中臺 獅子庵 木造毘盧遮那佛坐像,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001570000000,0,0
시도유형문화유산,옥천 옥주사마소,沃川 沃州司馬所,충북,옥천군,옥주사마계,21,33,0001570000000,127.582728446575,36.3160126007322
시도유형문화유산,부여김동효영정,扶餘金東孝影幀,충남,부여군,경주김씨종중,21,34,0001570000000,0,0
시도유형문화유산,무성리석불입상,武城里石佛立像,전북,정읍시,미＊＊＊,21,35,0001570000000,126.979452943491,35.6004754707416
시도유형문화유산,상주 상산관,尙州 商山館,경북,상주시,상주시,21,37,0001570000000,128.150813066012,36.4255581845395
시도유형문화유산,백자장군,白磁장군,서울,종로구,서울역사박물관,21,11,0001580000000,0,0
시도유형문화유산,목조지장보살좌상,木造地藏菩薩坐像,부산,남구,시립박물관(부산박물관),21,21,0001580000000,0,0
시도유형문화유산,평창 월정사 남대 지장암 목조지장삼존불감,平昌 月精寺 南臺 地藏庵 木造地藏三尊佛龕,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001580000000,0,0
시도유형문화유산,옥천 경현당,沃川 景賢堂,충북,옥천군,용문영당,21,33,0001580000000,127.664368762857,36.2519958155764
시도유형문화유산,보령금강암석불및비편,保寧金剛庵石佛및碑片,충남,보령시,금강암,21,34,0001580000000,126.657565221348,36.2606321328707
시도유형문화유산,무성리삼층석탑,武城里三層石塔,전북,정읍시,이＊＊＊,21,35,0001580000000,126.979562096352,35.6003125116756
시도유형문화유산,고흥용산리석조보살좌상,高興龍山里石造菩薩坐像,전남광주,고흥군,고흥군,21,36,0001580000000,127.274315066373,34.6435598759271
시도유형문화유산,삼릉계곡마애석가여래좌상,三陵溪谷磨崖釋迦如來坐像,경북,경주시,경주시,21,37,0001580000000,129.2212157,35.7962058
시도유형문화유산,함안 무진정,咸安 無盡亭,경남,함안군,함＊＊＊,21,38,0001580000000,128.423072844795,35.2554584625824
시도유형문화유산,양온명수이도기편호,良온銘獸耳陶器扁壺,서울,종로구,서울역사박물관,21,11,0001590000000,126.9688196,37.5707155
시도유형문화유산,목조여래좌상,木造如來坐像,부산,남구,시립박물관(부산박물관),21,21,0001590000000,0,0
시도유형문화유산,평창 월정사 북대 고운암 목조미륵보살좌상,平昌 月精寺 北臺 孤雲庵 木造彌勒菩薩坐像,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001590000000,0,0
시도유형문화유산,정수충 초상 및 중모기,鄭守忠 肖像 및 重模記,충북,청주시,청주고인쇄박물관,21,33,0001590000000,127.3626939,36.6625574
시도유형문화유산,보령유격장군청덕비,保寧遊擊將軍淸德碑,충남,보령시,보령시,21,34,0001590000000,126.522974213891,36.4385790405448
시도유형문화유산,소세양신도비,蘇世讓神道碑,전북,익산시,"진주소씨종친회, 익산시",21,35,0001590000000,127.077904635192,36.0110497876468
시도유형문화유산,삼릉계곡선각여래좌상,三陵溪谷線刻如來坐像,경북,경주시,경주시,21,37,0001590000000,129.2212157,35.7962058
시도유형문화유산,함안 어계고택,咸安 漁溪古宅,경남,함안군,함안조씨문중,21,38,0001590000000,128.32088128318,35.2337524015769
시도유형문화유산,봉은사 목 사천왕상,奉恩寺 木 四天王像,서울,강남구,대＊＊＊,21,11,0001600000000,127.0569288,37.5151025
시도유형문화유산,목조여래좌상,木造如來坐像,부산,남구,시립박물관(부산박물관),21,21,0001600000000,0,0
시도유형문화유산,여주도곡리석불좌상,驪州道谷里石佛坐像,경기,여주시,여주시,21,31,0001600000000,127.511792380715,37.3859902668679
시도유형문화유산,평창 상원사 문수전 목조제석천왕상,平昌 上院寺 文殊殿 木造帝釋天王像,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001600000000,0,0
시도유형문화유산,윤관 초상,尹瓘 肖像,충북,청주시,청주고인쇄박물관,21,33,0001600000000,127.5488064,36.763658
시도유형문화유산,공주영은사목조관음보살좌상,公州靈隱寺木造觀音菩薩坐像,충남,공주시,대한불교조계종 영은사,21,34,0001600000000,127.1282339,36.4631513
시도유형문화유산,삼계강사계안,三溪講舍契案,전북,임실군,삼계강사계회,21,35,0001600000000,127.3190474,35.5049786
시도유형문화유산,곡성함허정,谷城涵虛亭,전남광주,곡성군,심＊＊＊,21,36,0001600000000,127.220358999716,35.3218400039175
시도유형문화유산,삼강행실도,三綱行實道,경남,양산시,양산시,21,38,0001600000000,129.0372963,35.3352074
시도유형문화유산,금선사 신중도,金仙寺 神衆圖,서울,종로구,금＊＊＊,21,11,0001610000000,126.9536108,37.6203675
시도유형문화유산,목조아미타여래좌상,木造阿彌陀如來坐像,부산,남구,시립박물관(부산박물관),21,21,0001610000000,0,0
시도유형문화유산,오리이원익영우,梧里李元翼影宇,경기,광명시,충현박물관,21,31,0001610000000,126.877930930472,37.433624148472
시도유형문화유산,평창 상원사 문수전 목조동자상(3구),平昌 上院寺 文殊殿 木造童子像(3軀),강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001610000000,0,0
시도유형문화유산,청주 신중엄 신도비,淸原 申仲淹 神道碑,충북,청주시,고령신씨종중,21,33,0001610000000,127.630027689043,36.614371440895
시도유형문화유산,공주영은사청동범종,公州靈隱寺靑銅梵鐘,충남,공주시,대한불교조계종 영은사,21,34,0001610000000,127.1282339,36.4631513
시도유형문화유산,경주김씨보판각,慶州金氏譜板刻,전북,남원시,경주김씨수은공파종중,21,35,0001610000000,127.3896562,35.4153638
시도유형문화유산,고산사석불입상,高山寺石佛立像,전남광주,장흥군,고산사,21,36,0001610000000,126.968773916935,34.7650867027717
시도유형문화유산,주자어류 목판,,경남,진주시,진＊＊＊,21,38,0001610000000,127.9178819,35.2174748
시도유형문화유산,금동보살좌상,金銅菩薩坐像,서울,종로구,서울역사박물관,21,11,0001620000000,126.9688196,37.5707155
시도유형문화유산,동래무청선생안,東萊武廳先生案,부산,동래구,충렬사관리사무소,21,21,0001620000000,0,0
시도유형문화유산,보광사목조여래좌상,普光寺木造如來坐像,경기,과천시,보광사,21,31,0001620000000,126.985048,37.4225923
시도유형문화유산,평창 상원사 영산전 석가삼존ㆍ십육나한상 및 권속,平昌 上院寺 靈山殿 釋迦三尊ㆍ十六羅漢像 및 眷屬,강원,평창군,대한불교조계종 제4교구본사 월정사,21,32,0001620000000,0,0
시도유형문화유산,괴산 연풍 풍락헌,槐山 延豊 豊樂軒,충북,괴산군,충청북도교육청,21,33,0001620000000,127.997515888786,36.7627438786934
시도유형문화유산,무량사동종,無量寺銅鐘,충남,부여군,무량사,21,34,0001620000000,126.6930634,36.3169817
시도유형문화유산,여원치마애불상,女院峙磨崖佛像,전북,남원시,남원시,21,35,0001620000000,127.49812344423,35.4469896138508
시도유형문화유산,장성 서능 정려비,長城 徐稜 旌閭碑,전남광주,장성군,장성서씨종중,21,36,0001620000000,126.809358780193,35.3912992998306
시도유형문화유산,김우옹 동강문집 목판,,경남,진주시,김＊＊＊,21,38,0001620000000,128.2531309,35.2427905
시도유형문화유산,간평의,簡平儀,서울,종로구,서울역사박물관,21,11,0001630000000,126.9688196,37.5707155
시도유형문화유산,경상좌수영선생안,慶尙左水營先生案,부산,동래구,충렬사관리사무소,21,21,0001630000000,0,0
시도유형문화유산,남계박세채영정,南溪朴世采影幀,경기,용인시,경기도박물관,21,31,0001630000000,127.1085108,37.2677891
시도유형문화유산,속초 신흥사 금고,束草 新興寺 金鼓,강원,속초시,신흥사,21,32,0001630000000,0,0
시도유형문화유산,괴산동헌,槐山東軒,충북,괴산군,괴산군,21,33,0001630000000,127.792413402414,36.8103579990346
시도유형문화유산,무량사극락전후불탱,無量寺極樂殿後佛幀,충남,부여군,무량사,21,34,0001630000000,126.6930634,36.3169817
시도유형문화유산,대곡리암각화,大谷里岩刻畵,전북,남원시,남＊＊＊,21,35,0001630000000,127.310116539377,35.409074006464
시도유형문화유산,장성 죽림사 고문서 일괄,長城 竹林祠 古文書 一括,전남광주,장성군,봉산이씨문중,21,36,0001630000000,126.7890063,35.432283
시도유형문화유산,성주백세각,星州百世閣,경북,성주군,송＊＊＊,21,37,0001630000000,128.245733002979,35.9880397507794
시도유형문화유산,"오건 덕계문집 목판, 오장 사호집 목판, 오한 수오당문집 목판","吳健 德溪文集 木板, 吳長 思湖集 木板, 吳僩 守吾堂文集 木板",경남,산청군,서계서원(오윤상),21,38,0001630000000,127.8855256,35.4168947
시도유형문화유산,오건 덕계문집 목판,吳健 德溪文集 木板,경남,산청군,서계서원(오윤상),21,38,0001630000100,0,0
시도유형문화유산,오장 사호집 목판,吳長 思湖集 木板,경남,산청군,서계서원(오윤상),21,38,0001630000200,0,0
시도유형문화유산,오한 수오당문집 목판,吳僩 守五堂文集 木板,경남,산청군,서계서원(오윤상),21,38,0001630000300,0,0
시도유형문화유산,앙부일구(2002),仰釜日晷(2002),서울,종로구,서울역사박물관,21,11,0001640000000,126.9688196,37.5707155
시도유형문화유산,다대진선생안,多大鎭先生案,부산,동래구,충렬사관리사무소,21,21,0001640000000,0,0
시도유형문화유산,안양중초사지삼층석탑,安養中初寺址三層石塔,경기,안양시,안양시,21,31,0001640000000,126.917712874011,37.4179619202048
시도유형문화유산,속초 신흥사 동종,束草 新興寺 銅鐘,강원,속초시,신흥사,21,32,0001640000000,0,0
시도유형문화유산,광국지경록 목판,光國志慶錄 木板,충북,보은군,기＊＊＊,21,33,0001640000000,127.8086378,36.4460182
시도유형문화유산,금강반야경소론찬요조현록,金剛般若經疏論纂要助顯錄,전북,익산시,원광대학교,21,35,0001640000000,126.9573205,35.9694503
시도유형문화유산,장흥 반계사와 소장유물,長興 盤谿祠와 所藏遺物,전남광주,장흥군,반계사,21,36,0001640000000,126.9967297,34.7384886
시도유형문화유산,안동삼산정,安東三山亭,경북,안동시,류＊＊＊,21,37,0001640000000,128.853837278655,36.6664942262543
시도유형문화유산,조식 남명문집 목판,曺植 南冥文集 木板,경남,산청군,조＊＊＊,21,38,0001640000000,127.8489014,35.2742525
시도유형문화유산,용적사 신중도,,부산,강서구,용적사,21,21,0001650000000,0,0
시도유형문화유산,속초 신흥사 안양암 아미타회상도,束草 新興寺 安養庵 阿彌陀會上圖,강원,속초시,신흥사,21,32,0001650000000,0,0
시도유형문화유산,영동 화수루,永東 花樹樓,충북,영동군,고＊＊＊,21,33,0001650000000,127.895391303536,36.1346724299002
시도유형문화유산,순평사금동여래좌상,淳平寺金銅如來坐像,전북,순창군,순창군,21,35,0001650000000,127.1320704,35.3808493
시도유형문화유산,보성 문익점 부조묘와 고문서,寶城 文益漸 不祧廟와 古文書,전남광주,보성군,남평문씨문중,21,36,0001650000000,127.0798944,34.7714563
시도유형문화유산,이택당 문집 목판,,경남,진주시,경＊＊＊,21,38,0001650000000,0,0
시도유형문화유산,허전 성재집 목판,,경남,진주시,경상국립대학교,21,38,0001650000100,0,0
시도유형문화유산,허전 사의 목판,,경남,진주시,경상국립대학교,21,38,0001650000200,0,0
시도유형문화유산,허전 종요록 목판,,경남,진주시,경상국립대학교,21,38,0001650000300,0,0
시도유형문화유산,김진호 물천집 목판,,경남,진주시,경상국립대학교,21,38,0001650000400,0,0
시도유형문화유산,훈몽자회 책판,訓蒙字會 冊板,부산,금정구,부산대학교박물관,21,21,0001660000000,0,0
시도유형문화유산,신재한상경영정,信齋韓尙敬影幀,경기,남양주시,국＊＊＊,21,31,0001660000000,127.2072206,37.7154002
시도유형문화유산,속초 신흥사 명부전,束草 新興寺 冥府殿,강원,속초시,신흥사,21,32,0001660000000,128.484139176081,38.1757952543009
시도유형문화유산,박숭원 호성공신교서,朴崇元 扈聖功臣敎書,충북,청주시,청주고인쇄박물관,21,33,0001660000000,127.35074,36.6110409
시도유형문화유산,백장암보살좌상,백장암보살좌상,전북,남원시,백장암,21,35,0001660000000,127.6198604,35.4423068
시도유형문화유산,해남 대흥사 서산대사 의발 등 유물 일괄,海南 大興寺 西山大師 衣鉢 等 遺物一括,전남광주,해남군,대흥사,21,36,0001660000000,126.6163583,34.47596
시도유형문화유산,고운영정,孤雲影幀,경북,청도군,경주최씨종중,21,37,0001660000000,128.6794953,35.6393507
시도유형문화유산,정여창 일두문집 목판,,경남,함양군,함＊＊＊,21,38,0001660000000,127.7833836,35.5486493
시도유형문화유산,전송림사출토 청동불구 일괄,傳松林寺出土 靑銅佛具 一括,서울,종로구,서울역사박물관,21,11,0001670000000,126.9688196,37.5707155
시도유형문화유산,범어사 극락암 칠성도,梵魚寺 極樂庵 七星圖,부산,금정구,대＊＊＊,21,21,0001670000000,0,0
